Date,Open,High,Low,Close,Adj Close,Volume
2021-10-07,14631.799805,14755.719727,14615.139648,14654.019531,14654.019531,3936210000
2021-10-08,14694.719727,14699.910156,14569.679688,14579.540039,14579.540039,3557630000
2021-10-11,14540.080078,14665.990234,14482.620117,14486.200195,14486.200195,3522230000
2021-10-12,14539.089844,14552.709961,14441.599609,14465.919922,14465.919922,4037030000
2021-10-13,14537.169922,14589.280273,14471.879883,14571.639648,14571.639648,4032440000
2021-10-14,14717.500000,14827.559570,14699.519531,14823.429688,14823.429688,4240520000
2021-10-15,14891.240234,14904.980469,14847.959961,14897.339844,14897.339844,4473930000
2021-10-18,14839.740234,15026.679688,14833.280273,15021.809570,15021.809570,4142540000
2021-10-19,15073.129883,15137.849609,15049.730469,15129.089844,15129.089844,4443000000
2021-10-20,15160.000000,15178.389648,15071.150391,15121.679688,15121.679688,4086590000
2021-10-21,15104.799805,15222.250000,15094.139648,15215.700195,15215.700195,4880390000
2021-10-22,15158.070313,15193.009766,15021.019531,15090.200195,15090.200195,5719760000
2021-10-25,15142.919922,15259.629883,15070.750000,15226.709961,15226.709961,5677320000
2021-10-26,15317.500000,15384.000000,15198.230469,15235.709961,15235.709961,7035470000
2021-10-27,15276.000000,15364.540039,15235.839844,15235.839844,15235.839844,6083210000
2021-10-28,15304.740234,15452.299805,15290.309570,15448.120117,15448.120117,5660240000
2021-10-29,15323.290039,15504.120117,15323.290039,15498.389648,15498.389648,5310370000
2021-11-01,15541.259766,15598.950195,15470.820313,15595.919922,15595.919922,5239250000
2021-11-02,15583.980469,15656.599609,15569.269531,15649.599609,15649.599609,5118540000
2021-11-03,15658.519531,15821.570313,15616.440430,15811.580078,15811.580078,5274520000
2021-11-04,15849.740234,15966.089844,15827.660156,15940.309570,15940.309570,5252570000
2021-11-05,16003.559570,16053.389648,15900.780273,15971.589844,15971.589844,5534130000
2021-11-08,15995.719727,16038.230469,15961.809570,15982.360352,15982.360352,5620280000
2021-11-09,16024.129883,16035.209961,15836.679688,15886.540039,15886.540039,5531330000
2021-11-10,15753.839844,15867.240234,15543.679688,15622.709961,15622.709961,5336480000
2021-11-11,15752.080078,15768.030273,15695.769531,15704.280273,15704.280273,4520600000
2021-11-12,15752.620117,15874.570313,15705.379883,15860.959961,15860.959961,5412870000
2021-11-15,15894.820313,15918.450195,15778.309570,15853.849609,15853.849609,4978040000
2021-11-16,15840.320313,15989.610352,15825.000000,15973.860352,15973.860352,5441150000
2021-11-17,15973.620117,15998.570313,15909.389648,15921.570313,15921.570313,5024540000
2021-11-18,15973.389648,16010.879883,15848.830078,15993.709961,15993.709961,5361690000
2021-11-19,16042.160156,16121.120117,16017.230469,16057.440430,16057.440430,4849160000
2021-11-22,16120.919922,16212.230469,15851.040039,15854.759766,15854.759766,5531070000
2021-11-23,15809.500000,15895.860352,15601.459961,15775.139648,15775.139648,5412610000
2021-11-24,15677.879883,15848.559570,15591.360352,15845.230469,15845.230469,4178630000
2021-11-26,15664.379883,15731.540039,15456.089844,15491.660156,15491.660156,3502030000
2021-11-29,15719.419922,15833.110352,15644.610352,15782.830078,15782.830078,4800570000
2021-11-30,15716.500000,15828.200195,15451.389648,15537.690430,15537.690430,6609380000
2021-12-01,15752.269531,15816.820313,15243.929688,15254.049805,15254.049805,6266020000
2021-12-02,15181.820313,15444.540039,15150.120117,15381.320313,15381.320313,5390100000
2021-12-03,15428.709961,15470.360352,14931.059570,15085.469727,15085.469727,5859520000
2021-12-06,15117.629883,15281.990234,14931.610352,15225.150391,15225.150391,5095960000
2021-12-07,15510.910156,15720.089844,15507.660156,15686.919922,15686.919922,5091220000
2021-12-08,15690.650391,15792.639648,15618.879883,15786.990234,15786.990234,4600800000
2021-12-09,15720.540039,15796.049805,15511.120117,15517.370117,15517.370117,4484230000
2021-12-10,15629.589844,15677.599609,15477.849609,15630.599609,15630.599609,4395460000
2021-12-13,15621.269531,15637.059570,15408.250000,15413.280273,15413.280273,4549170000
2021-12-14,15215.959961,15317.549805,15097.349609,15237.639648,15237.639648,4802460000
2021-12-15,15230.709961,15575.759766,15055.230469,15565.580078,15565.580078,5318850000
2021-12-16,15629.080078,15633.190430,15119.490234,15180.429688,15180.429688,4890470000
2021-12-17,15036.769531,15288.780273,14960.370117,15169.679688,15169.679688,7616320000
2021-12-20,14933.000000,15007.299805,14860.040039,14980.940430,14980.940430,4576750000
2021-12-21,15140.429688,15349.059570,15015.030273,15341.089844,15341.089844,4546230000
2021-12-22,15319.160156,15525.969727,15303.059570,15521.889648,15521.889648,4080900000
2021-12-23,15544.790039,15697.980469,15528.910156,15653.370117,15653.370117,3918200000
2021-12-27,15696.830078,15871.400391,15696.830078,15871.259766,15871.259766,3730120000
2021-12-28,15895.200195,15901.469727,15757.070313,15781.719727,15781.719727,3623600000
2021-12-29,15794.919922,15821.809570,15679.849609,15766.219727,15766.219727,3694500000
2021-12-30,15758.980469,15868.089844,15729.160156,15741.559570,15741.559570,3732730000
2021-12-31,15722.910156,15777.429688,15643.940430,15644.969727,15644.969727,3379850000
2022-01-03,15732.500000,15832.799805,15644.089844,15832.799805,15832.799805,4412130000
2022-01-04,15852.139648,15852.139648,15512.410156,15622.719727,15622.719727,5109270000
2022-01-05,15547.160156,15586.299805,15095.179688,15100.169922,15100.169922,5011990000
2022-01-06,15024.150391,15198.450195,14914.870117,15080.860352,15080.860352,4774740000
2022-01-07,15095.719727,15171.019531,14877.629883,14935.900391,14935.900391,4229270000
2022-01-10,14751.780273,14953.849609,14530.230469,14942.830078,14942.830078,5303230000
2022-01-11,14919.259766,15158.709961,14837.629883,15153.450195,15153.450195,4378660000
2022-01-12,15263.099609,15319.030273,15117.290039,15188.389648,15188.389648,4321180000
2022-01-13,15245.040039,15259.709961,14782.240234,14806.809570,14806.809570,4283070000
2022-01-14,14708.019531,14897.679688,14689.429688,14893.750000,14893.750000,4345780000
2022-01-18,14681.830078,14740.540039,14482.940430,14506.900391,14506.900391,5027990000
2022-01-19,14582.219727,14658.889648,14331.650391,14340.259766,14340.259766,4639990000
2022-01-20,14462.849609,14642.030273,14140.780273,14154.019531,14154.019531,5078450000
2022-01-21,14046.219727,14171.719727,13764.240234,13768.919922,13768.919922,5845830000
2022-01-24,13481.500000,13876.610352,13094.650391,13855.129883,13855.129883,6982960000
2022-01-25,13610.870117,13781.620117,13414.139648,13539.290039,13539.290039,4981070000
2022-01-26,13871.769531,14002.650391,13392.190430,13542.120117,13542.120117,5734390000
2022-01-27,13710.990234,13765.910156,13322.660156,13352.780273,13352.780273,5155970000
2022-01-28,13436.709961,13771.910156,13236.559570,13770.570313,13770.570313,4955960000
2022-01-31,13812.190430,14242.900391,13767.709961,14239.879883,14239.879883,5111460000
2022-02-01,14277.429688,14358.690430,14070.769531,14346.000000,14346.000000,4650460000
2022-02-02,14494.469727,14504.820313,14264.650391,14417.549805,14417.549805,4647630000
2022-02-03,14045.830078,14207.889648,13851.740234,13878.820313,13878.820313,4306490000
2022-02-04,13958.480469,14222.759766,13850.389648,14098.009766,14098.009766,4104120000
2022-02-07,14118.790039,14236.309570,13974.099609,14015.669922,14015.669922,4253020000
2022-02-08,13984.429688,14226.480469,13934.780273,14194.450195,14194.450195,4277150000
2022-02-09,14368.160156,14490.719727,14330.870117,14490.370117,14490.370117,4713210000
2022-02-10,14228.679688,14509.559570,14118.200195,14185.639648,14185.639648,5191050000
2022-02-11,14213.620117,14246.700195,13733.160156,13791.150391,13791.150391,5222590000
2022-02-14,13768.969727,13921.709961,13664.759766,13790.919922,13790.919922,4301470000
2022-02-15,13997.179688,14142.490234,13976.290039,14139.759766,14139.759766,4393050000
2022-02-16,14038.919922,14163.730469,13931.990234,14124.089844,14124.089844,4224060000
2022-02-17,14004.190430,14020.820313,13704.700195,13716.719727,13716.719727,4259890000
2022-02-18,13735.400391,13762.400391,13465.559570,13548.070313,13548.070313,4475010000
2022-02-22,13424.360352,13618.719727,13249.650391,13381.519531,13381.519531,4830920000
2022-02-23,13511.750000,13533.780273,13032.169922,13037.490234,13037.490234,4614090000
2022-02-24,12587.879883,13486.110352,12587.879883,13473.589844,13473.589844,6131410000
2022-02-25,13485.259766,13696.860352,13358.290039,13694.620117,13694.620117,4614110000
2022-02-28,13570.830078,13810.639648,13549.900391,13751.400391,13751.400391,5894130000
2022-03-01,13716.700195,13777.040039,13441.320313,13532.459961,13532.459961,6094490000
2022-03-02,13597.530273,13796.549805,13493.910156,13752.019531,13752.019531,5229480000
2022-03-03,13837.589844,13837.589844,13472.639648,13537.940430,13537.940430,5058590000
2022-03-04,13455.230469,13486.709961,13224.980469,13313.440430,13313.440430,5319630000
2022-03-07,13328.360352,13353.280273,12828.019531,12830.959961,12830.959961,6163580000
2022-03-08,12800.040039,13159.440430,12670.080078,12795.549805,12795.549805,6631820000
2022-03-09,13113.700195,13301.160156,13039.790039,13255.549805,13255.549805,5377120000
2022-03-10,13098.349609,13163.500000,12946.280273,13129.959961,13129.959961,5034030000
2022-03-11,13229.769531,13239.349609,12830.370117,12843.809570,12843.809570,5250230000
2022-03-14,12795.120117,12918.009766,12555.349609,12581.219727,12581.219727,5853360000
2022-03-15,12685.230469,12973.879883,12616.589844,12948.620117,12948.620117,5414590000
2022-03-16,13119.370117,13440.120117,12992.200195,13436.549805,13436.549805,6498110000
2022-03-17,13360.719727,13620.799805,13317.139648,13614.780273,13614.780273,5575030000
2022-03-18,13564.629883,13899.280273,13528.059570,13893.839844,13893.839844,8109950000
2022-03-21,13860.389648,13945.809570,13682.549805,13838.459961,13838.459961,5636000000
