Date,Open,High,Low,Close,Adj Close,Volume
2021-09-01,38.205002,38.299999,37.639999,37.939999,37.769276,2333070
2021-09-02,37.849998,37.974998,37.549999,37.919998,37.749363,1297112
2021-09-03,37.990002,38.090000,37.514999,37.895000,37.724483,1764372
2021-09-06,38.025002,38.314999,38.009998,38.220001,38.048019,1150740
2021-09-07,38.209999,38.290001,37.904999,38.209999,38.038063,1696925
2021-09-08,37.974998,38.215000,37.439999,37.525002,37.356148,2403509
2021-09-09,37.105000,37.820000,37.060001,37.654999,37.485561,1815749
2021-09-10,37.820000,38.500000,37.759998,38.255001,38.082859,2518177
2021-09-13,38.279999,38.465000,38.025002,38.119999,37.948467,1655738
2021-09-14,38.299999,39.500000,38.220001,39.500000,39.322258,2855196
2021-09-15,39.590000,40.395000,39.505001,39.599998,39.421806,3313169
2021-09-16,39.889999,40.165001,39.799999,39.959999,39.780186,2164412
2021-09-17,40.310001,40.314999,38.660000,38.865002,38.690121,3730152
2021-09-20,38.150002,38.564999,37.615002,38.230000,38.116821,2672438
2021-09-21,38.455002,38.985001,38.259998,38.785000,38.670174,1818822
2021-09-22,39.105000,39.154999,38.500000,39.090000,38.974270,1358065
2021-09-23,39.514999,39.830002,39.259998,39.619999,39.502701,1832458
2021-09-24,39.314999,39.610001,39.169998,39.494999,39.378075,1509478
2021-09-27,39.889999,40.040001,39.404999,39.549999,39.432911,2419890
2021-09-28,39.345001,39.424999,37.540001,37.564999,37.453789,4594611
2021-09-29,37.799999,38.185001,37.485001,37.485001,37.374023,2111309
2021-09-30,37.830002,38.145000,37.209999,37.764999,37.653194,2357788
2021-10-01,37.090000,37.720001,37.014999,37.310001,37.199543,1973062
2021-10-04,36.799999,36.970001,36.009998,36.040001,35.933304,2859276
2021-10-05,36.205002,36.939999,35.950001,36.939999,36.830635,2420222
2021-10-06,36.549999,36.580002,35.599998,36.325001,36.217461,2988719
2021-10-07,36.990002,37.029999,36.294998,36.889999,36.780788,2317428
2021-10-08,36.535000,36.615002,35.959999,36.025002,35.918350,3392162
2021-10-11,35.950001,36.044998,35.244999,35.955002,35.848557,2383634
2021-10-12,35.125000,35.900002,35.020000,35.369999,35.265285,1987826
2021-10-13,34.799999,35.955002,34.509998,35.865002,35.758823,3907397
2021-10-14,36.244999,36.494999,36.064999,36.419998,36.312176,2346290
2021-10-15,36.755001,36.779999,36.330002,36.535000,36.426838,1566216
2021-10-18,36.400002,36.720001,36.029999,36.709999,36.601318,1606152
2021-10-19,36.924999,37.080002,36.560001,37.044998,36.935326,1703999
2021-10-20,36.810001,37.125000,36.595001,36.889999,36.780788,1747900
2021-10-21,36.650002,37.615002,36.480000,37.455002,37.344116,2541219
2021-10-22,37.715000,38.150002,37.570000,37.919998,37.807732,2226468
2021-10-25,38.009998,38.275002,37.689999,38.275002,38.161686,2038812
2021-10-26,38.400002,38.950001,38.320000,38.834999,38.720028,2079670
2021-10-27,38.430000,38.840000,38.049999,38.840000,38.725014,2925765
2021-10-28,39.700001,41.470001,39.130001,41.330002,41.207645,8941100
2021-10-29,40.549999,41.084999,40.209999,40.895000,40.773930,4551021
2021-11-01,41.480000,41.820000,40.860001,41.134998,41.013218,4418075
2021-11-02,41.240002,41.730000,41.145000,41.730000,41.606457,3168613
2021-11-03,41.720001,42.400002,41.685001,42.400002,42.274479,3114464
2021-11-04,42.799999,43.500000,42.270000,43.400002,43.271515,5522957
2021-11-05,43.634998,44.209999,43.570000,44.060001,43.929562,2876593
2021-11-08,43.994999,44.724998,43.994999,44.669998,44.537750,2452964
2021-11-09,44.529999,44.950001,44.049999,44.290001,44.158878,3304751
2021-11-10,44.500000,44.830002,43.000000,43.419998,43.291451,4463636
2021-11-11,43.400002,44.290001,43.290001,44.240002,44.109032,2404028
2021-11-12,44.424999,44.799999,44.220001,44.799999,44.667366,2335120
2021-11-15,45.000000,45.064999,44.599998,44.889999,44.757103,2011850
2021-11-16,45.084999,45.250000,44.625000,45.139999,45.006359,2502488
2021-11-17,45.384998,45.875000,45.345001,45.755001,45.619541,2502687
2021-11-18,45.799999,45.895000,45.360001,45.410000,45.275566,3690206
2021-11-19,45.610001,45.959999,45.384998,45.790001,45.654438,3286588
2021-11-22,45.820000,46.330002,45.709999,45.709999,45.574677,2382840
2021-11-23,44.900002,44.965000,43.845001,43.875000,43.745110,3739250
2021-11-24,44.185001,44.325001,42.810001,43.689999,43.560654,2874086
2021-11-25,44.200001,44.205002,43.270000,43.514999,43.386173,1233563
2021-11-26,41.875000,42.939999,41.750000,41.915001,41.790913,4014402
2021-11-29,42.480000,43.110001,42.040001,43.000000,42.872696,2778448
2021-11-30,42.750000,43.685001,42.275002,43.099998,42.972397,2576092
2021-12-01,43.799999,45.115002,43.314999,44.945000,44.811939,3170943
2021-12-02,43.709999,43.994999,41.630001,41.970001,41.845749,5775338
2021-12-03,42.404999,42.570000,41.555000,41.884998,41.760998,2759978
2021-12-06,42.250000,42.840000,41.419998,42.029999,41.905567,2913167
2021-12-07,43.000000,44.555000,42.810001,44.465000,44.333359,3649574
2021-12-08,44.145000,44.355000,43.165001,43.174999,43.047180,2807112
2021-12-09,43.275002,43.415001,42.400002,42.884998,42.758038,2266030
2021-12-10,42.119999,43.244999,42.105000,42.435001,42.309372,1955997
2021-12-13,42.799999,43.404999,42.459999,42.459999,42.394238,1603627
2021-12-14,42.645000,42.970001,41.674999,41.700001,41.635418,1992377
2021-12-15,42.125000,42.805000,42.035000,42.595001,42.529030,1605260
2021-12-16,44.099998,44.215000,41.930000,41.930000,41.865059,3015236
2021-12-17,41.095001,41.700001,40.174999,41.389999,41.325897,4398089
2021-12-20,40.480000,41.610001,40.285000,41.369999,41.305927,1916358
2021-12-21,42.145000,42.415001,41.500000,41.860001,41.795170,1943451
2021-12-22,42.334999,42.500000,41.709999,42.500000,42.434177,1858713
2021-12-23,42.660000,43.049999,42.230000,42.939999,42.873493,1605812
2021-12-27,42.939999,44.040001,42.759998,43.910000,43.841995,1502446
2021-12-28,43.900002,44.349998,43.755001,44.005001,43.936848,1523609
2021-12-29,44.005001,44.035000,43.520000,43.794998,43.727169,1066315
2021-12-30,43.775002,44.130001,43.630001,43.759998,43.692223,1105673
2022-01-03,43.615002,44.070000,43.445000,44.005001,43.936848,2466666
2022-01-04,44.474998,44.490002,42.985001,43.230000,43.163048,2515778
2022-01-05,43.665001,43.910000,43.325001,43.619999,43.552441,1687682
2022-01-06,42.560001,42.990002,42.235001,42.820000,42.753681,2957897
2022-01-07,43.959999,45.599998,43.805000,44.384998,44.316257,6980224
2022-01-10,45.055000,45.099998,42.180000,42.375000,42.309372,4298633
2022-01-11,43.639999,43.689999,42.470001,42.865002,42.798615,3048917
2022-01-12,43.099998,43.240002,42.020000,42.595001,42.529030,3278204
2022-01-13,42.700001,44.599998,42.700001,43.900002,43.832012,4724945
2022-01-14,42.799999,43.630001,42.700001,42.965000,42.898457,2958043
2022-01-17,43.419998,43.744999,42.970001,43.625000,43.557434,2029602
2022-01-18,43.384998,43.384998,42.639999,42.665001,42.598923,2339794
2022-01-19,42.185001,42.509998,41.200001,41.334999,41.270981,3714722
2022-01-20,41.410000,41.740002,40.799999,41.435001,41.370827,2958877
2022-01-21,40.555000,40.805000,39.755001,40.650002,40.587044,3226934
2022-01-24,40.189999,40.880001,38.290001,38.695000,38.635071,4525814
2022-01-25,39.514999,39.599998,38.340000,38.630001,38.570171,3493788
2022-01-26,39.230000,40.130001,39.195000,39.840000,39.778297,2885732
2022-01-27,40.500000,42.290001,40.040001,40.610001,40.547104,7509266
2022-01-28,40.599998,40.884998,39.090000,39.994999,39.933056,8391537
2022-01-31,40.919998,41.294998,40.450001,41.250000,41.186111,3161253
2022-02-01,41.759998,42.000000,41.049999,41.465000,41.400780,3120735
2022-02-02,42.055000,42.195000,41.355000,41.355000,41.290951,2868065
2022-02-03,41.165001,41.230000,39.630001,39.669998,39.608559,3513307
2022-02-04,39.680000,39.830002,38.560001,38.840000,38.779846,3163872
2022-02-07,39.220001,39.334999,38.209999,38.935001,38.874699,2487018
2022-02-08,39.000000,39.540001,38.560001,39.345001,39.284065,2728113
2022-02-09,39.915001,41.049999,39.855000,40.860001,40.796719,3767606
2022-02-10,41.299999,41.340000,39.965000,40.685001,40.621990,2706108
2022-02-11,39.849998,40.470001,39.740002,40.000000,39.938049,1969407
2022-02-14,38.970001,39.240002,38.250000,39.099998,39.039440,2938180
2022-02-15,38.549999,39.779999,38.525002,39.740002,39.678455,2793974
2022-02-16,40.110001,40.465000,39.415001,39.884998,39.823227,1782977
2022-02-17,39.750000,40.080002,38.849998,39.119999,39.059410,2392114
2022-02-18,39.035000,39.115002,38.005001,38.240002,38.180779,2707014
2022-02-21,38.610001,38.730000,36.990002,37.564999,37.506821,2128120
2022-02-22,36.410000,38.185001,35.660000,37.695000,37.636620,3626027
2022-02-23,37.720001,38.395000,37.360001,37.474998,37.416958,1845262
2022-02-24,35.924999,36.759998,34.955002,36.680000,36.623192,5177545
2022-02-25,37.400002,38.305000,36.695000,38.294998,38.235687,3408688
2022-02-28,37.270000,37.959999,36.860001,37.959999,37.901207,2891845
2022-03-01,37.939999,37.994999,36.505001,36.889999,36.832867,2846509
2022-03-02,36.125000,37.080002,35.525002,36.805000,36.747997,4219155
2022-03-03,37.119999,37.450001,36.380001,36.535000,36.478416,1994469
2022-03-04,35.799999,36.064999,33.680000,33.994999,33.942348,5289035
2022-03-07,32.540001,35.334999,31.709999,33.555000,33.503033,4881591
2022-03-08,32.950001,34.634998,32.494999,32.689999,32.639370,3471741
2022-03-09,34.299999,36.084999,33.720001,36.084999,36.029110,4911206
2022-03-10,35.900002,36.014999,34.884998,35.130001,35.075592,3000834
2022-03-11,35.165001,36.474998,34.950001,34.990002,34.935810,2723588
2022-03-14,35.110001,35.915001,34.549999,34.630001,34.576366,2553818
2022-03-15,34.240002,35.195000,33.549999,35.139999,35.085575,2442348
2022-03-16,36.450001,37.884998,36.330002,37.775002,37.716496,4288789
2022-03-17,38.195000,38.320000,37.410000,37.634998,37.576710,2500310
2022-03-18,37.955002,38.740002,37.439999,38.740002,38.680004,3365075
2022-03-21,38.455002,39.105000,38.355000,38.770000,38.770000,2013729
2022-03-22,38.799999,39.040001,38.634998,38.779999,38.779999,229354
